game_started,game_count,games,minutes,gk_saves,clearances,tackles,assisted_shots,fouled,shots,crosses,shots_on_target,passes,interceptions,fouls,goals,assists,cards_yellow,dayofweek,comp,round,venue,result,team,opponent,position,pens_made,pens_att,cards_red,touches,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report,games_szn,minutes_szn,gk_saves_szn,clearances_szn,tackles_szn,assisted_shots_szn,fouled_szn,shots_szn,crosses_szn,shots_on_target_szn,passes_szn,interceptions_szn,fouls_szn,goals_szn,assists_szn,cards_yellow_szn,game_count_szn,games_l5,minutes_l5,gk_saves_l5,clearances_l5,tackles_l5,assisted_shots_l5,fouled_l5,shots_l5,crosses_l5,shots_on_target_l5,passes_l5,interceptions_l5,fouls_l5,goals_l5,assists_l5,cards_yellow_l5,game_count_l5,passes_l5_minus_szn,opp_passes_against
Y,17,0,89,0,0,0,0,0,2,0,1,25,0,0,1,0,1,Mon,Premier League,Matchweek 23,Home,L 1-3,Brentford,Manchester City,FW,0.0,0.0,0.0,32.0,0.0,0.3,0.3,0.2,2.0,0.0,18.0,72.0,4.0,16.0,2.0,2.0,0.0,Match Report,0.0,53.6875,0.0,0.0,0.5,0.0,0.0,1.6875,0.0,0.5,15.0,0.125,0.0,0.25,0.1875,0.25,8.5,0.0,60.8,0.0,0.0,0.6,0.0,0.0,1.2,0.0,0.4,15.8,0.2,0.0,0.4,0.2,0.4,14.0,0.8000000000000007,0.7643590415824889
Y,18,0,75,0,0,0,0,0,3,0,3,18,0,0,0,0,0,Sat,Premier League,Matchweek 24,Away,W 2-0,Brentford,Wolves,FW,0.0,0.0,0.0,25.0,1.0,0.6,0.6,0.0,2.0,0.0,12.0,66.7,2.0,11.0,1.0,2.0,1.0,Match Report,0.0,55.76470588235294,0.0,0.0,0.47058823529411764,0.0,0.0,1.7058823529411764,0.0,0.5294117647058824,15.588235294117647,0.11764705882352941,0.0,0.29411764705882354,0.17647058823529413,0.29411764705882354,9.0,0.0,74.0,0.0,0.0,0.4,0.0,0.0,1.6,0.0,0.6,19.8,0.2,0.0,0.6,0.2,0.4,15.0,4.211764705882354,1.0417469888808353
Y,19,0,62,0,0,1,0,0,1,0,1,24,0,0,0,0,0,Sat,Premier League,Matchweek 25,Home,L 1-4,Brentford,Liverpool,FW,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.2,5.0,0.0,17.0,70.8,1.0,10.0,2.0,2.0,1.0,Match Report,0.0,56.833333333333336,0.0,0.0,0.4444444444444444,0.0,0.0,1.7777777777777777,0.0,0.6666666666666666,15.722222222222221,0.1111111111111111,0.0,0.2777777777777778,0.16666666666666666,0.2777777777777778,9.5,0.0,71.0,0.0,0.0,0.4,0.0,0.0,2.0,0.0,1.2,18.8,0.2,0.0,0.6,0.0,0.4,16.0,3.0777777777777793,0.8006518308324209
N,20,0,23,0,0,0,0,0,0,0,0,11,0,0,0,0,0,Tue,Premier League,Matchweek 18,Away,L 0-1,Brentford,Manchester City,FW,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,81.8,0.0,9.0,0.0,1.0,0.0,Match Report,0.0,57.10526315789474,0.0,0.0,0.47368421052631576,0.0,0.0,1.736842105263158,0.0,0.6842105263157895,16.157894736842106,0.10526315789473684,0.0,0.2631578947368421,0.15789473684210525,0.2631578947368421,10.0,0.0,77.8,0.0,0.0,0.6,0.0,0.0,1.8,0.0,1.4,20.8,0.2,0.0,0.6,0.0,0.4,17.0,4.6421052631578945,0.7643590415824889
Y,21,0,72,0,0,1,0,0,1,0,1,23,0,0,1,0,0,Mon,Premier League,Matchweek 26,Away,L 2-4,Brentford,West Ham,FW,0.0,0.0,0.0,27.0,0.0,0.1,0.1,0.0,1.0,0.0,15.0,65.2,2.0,14.0,1.0,2.0,1.0,Match Report,0.0,55.4,0.0,0.0,0.45,0.0,0.0,1.65,0.0,0.65,15.9,0.1,0.0,0.25,0.15,0.25,10.5,0.0,67.8,0.0,0.0,0.2,0.0,0.0,1.4,0.0,1.2,20.0,0.2,0.0,0.4,0.0,0.4,18.0,4.1,1.2161682833921934
N,22,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Sat,Premier League,Matchweek 27,Home,D 2-2,Brentford,Chelsea,FW,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,Match Report,0.0,56.19047619047619,0.0,0.0,0.47619047619047616,0.0,0.0,1.619047619047619,0.0,0.6666666666666666,16.238095238095237,0.09523809523809523,0.0,0.2857142857142857,0.14285714285714285,0.23809523809523808,11.0,0.0,64.2,0.0,0.0,0.4,0.0,0.0,1.4,0.0,1.2,20.2,0.0,0.0,0.4,0.0,0.2,19.0,3.961904761904762,0.8475343007983385
N,23,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Sat,Premier League,Matchweek 28,Away,L 1-2,Brentford,Arsenal,FW,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,Match Report,0.0,53.81818181818182,0.0,0.0,0.45454545454545453,0.0,0.0,1.5454545454545454,0.0,0.6363636363636364,15.590909090909092,0.09090909090909091,0.0,0.2727272727272727,0.13636363636363635,0.22727272727272727,11.5,0.0,47.2,0.0,0.0,0.4,0.0,0.0,1.0,0.0,1.0,15.6,0.0,0.0,0.2,0.0,0.0,20.0,0.009090909090907928,0.834888371399637
N,24,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,Sat,Premier League,Matchweek 29,Away,L 1-2,Brentford,Burnley,CM,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,85.7,0.0,5.0,0.0,1.0,0.0,Match Report,0.0,52.04347826086956,0.0,0.0,0.43478260869565216,0.0,0.0,1.4782608695652173,0.0,0.6086956521739131,15.0,0.08695652173913043,0.0,0.2608695652173913,0.13043478260869565,0.21739130434782608,12.0,0.0,34.8,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.4,12.4,0.0,0.0,0.2,0.0,0.0,21.0,-2.5999999999999996,1.0392280842445085
N,25,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,Sat,Premier League,Matchweek 30,Home,D 1-1,Brentford,Manchester Utd,WB,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,Match Report,0.0,50.333333333333336,0.0,0.0,0.4166666666666667,0.0,0.0,1.4166666666666667,0.0,0.5833333333333334,14.666666666666666,0.08333333333333333,0.0,0.25,0.125,0.20833333333333334,12.5,0.0,24.6,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,9.0,0.0,0.0,0.2,0.0,0.0,22.0,-5.666666666666666,0.9849431190208143
N,26,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Sat,Premier League,Matchweek 32,Away,D 3-3,Brentford,Aston Villa,FW,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,Match Report,0.0,48.48,0.0,0.0,0.4,0.0,0.0,1.36,0.0,0.56,14.16,0.08,0.0,0.24,0.12,0.24,13.0,0.0,20.8,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,7.2,0.0,0.0,0.2,0.0,0.2,23.0,-6.96,0.8960103634933608
Y,27,0,78,0,0,0,0,0,1,0,0,23,0,0,0,0,1,Sat,Premier League,Matchweek 33,Home,W 2-0,Brentford,Sheffield Utd,FW,0.0,0.0,0.0,29.0,1.0,0.4,0.4,0.0,1.0,0.0,15.0,65.2,2.0,17.0,0.0,1.0,0.0,Match Report,0.0,46.80769230769231,0.0,0.0,0.38461538461538464,0.0,0.0,1.3076923076923077,0.0,0.5384615384615385,13.76923076923077,0.07692307692307693,0.0,0.23076923076923078,0.11538461538461539,0.23076923076923078,13.5,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.2,24.0,-10.36923076923077,1.2632049720093148
N,28,0,9,0,0,0,0,0,2,0,0,5,0,0,0,0,0,Sat,Premier League,Matchweek 34,Away,W 5-1,Brentford,Luton Town,FW,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,7.0,0.0,0.0,0.0,Match Report,0.0,47.96296296296296,0.0,0.0,0.37037037037037035,0.0,0.0,1.2962962962962963,0.0,0.5185185185185186,14.11111111111111,0.07407407407407407,0.0,0.2222222222222222,0.1111111111111111,0.25925925925925924,14.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.4,25.0,-6.511111111111111,1.0757779045797797
N,29,0,17,0,0,0,0,0,0,0,0,6,0,0,0,0,1,Sun,Premier League,Matchweek 38,Home,L 2-4,Brentford,Newcastle Utd,AM,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,83.3,1.0,4.0,1.0,1.0,0.0,Match Report,0.0,46.57142857142857,0.0,0.0,0.35714285714285715,0.0,0.0,1.3214285714285714,0.0,0.5000000000000001,13.785714285714286,0.07142857142857142,0.0,0.21428571428571427,0.10714285714285714,0.25,14.5,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.4,26.0,-5.585714285714287,0.9370839309306067
Y,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 1,Home,D 1-1,Bournemouth,West Ham,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2161682833921934
Y,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 2,Away,L 1-3,Bournemouth,Liverpool,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8006518308324209
Y,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 3,Home,L 0-2,Bournemouth,Tottenham,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.7767993461129188
Y,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 4,Away,D 2-2,Bournemouth,Brentford,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0532105752869751
Y,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun,Premier League,Matchweek 5,Home,D 0-0,Bournemouth,Chelsea,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.8475343007983385
Y,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun,Premier League,Matchweek 6,Away,L 1-3,Bournemouth,Brighton,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8610541358871941
Y,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 7,Home,L 0-4,Bournemouth,Arsenal,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.834888371399637
Y,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 8,Away,L 0-3,Bournemouth,Everton,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.172421592667417
Y,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 9,Home,L 1-2,Bournemouth,Wolves,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0417469888808353
Y,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 12,Home,W 2-0,Bournemouth,Newcastle Utd,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.9370839309306067
Y,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 13,Away,W 3-1,Bournemouth,Sheffield Utd,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.2632049720093148
Y,12,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun,Premier League,Matchweek 14,Home,D 2-2,Bournemouth,Aston Villa,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.8960103634933608
Y,13,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed,Premier League,Matchweek 15,Away,W 2-0,Bournemouth,Crystal Palace,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.1941150162700676
Y,14,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 16,Away,W 3-0,Bournemouth,Manchester Utd,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.9849431190208143
Y,15,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 18,Away,W 3-2,Bournemouth,Nott'ham Forest,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.1842964288101
Y,16,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue,Premier League,Matchweek 19,Home,W 3-0,Bournemouth,Fulham,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0267363734970107
Y,17,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun,Premier League,Matchweek 20,Away,L 1-3,Bournemouth,Tottenham,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.7767993461129188
Y,18,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun,Premier League,Matchweek 21,Home,L 0-4,Bournemouth,Liverpool,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.8006518308324209
Y,19,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thu,Premier League,Matchweek 22,Away,D 1-1,Bournemouth,West Ham,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.2161682833921934
Y,20,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun,Premier League,Matchweek 23,Home,D 1-1,Bournemouth,Nott'ham Forest,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.1842964288101
Y,21,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 24,Away,L 1-3,Bournemouth,Fulham,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0267363734970107
Y,22,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 25,Away,D 2-2,Bournemouth,Newcastle Utd,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.9370839309306067
Y,23,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 26,Home,L 0-1,Bournemouth,Manchester City,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.7643590415824889
Y,24,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun,Premier League,Matchweek 27,Away,W 2-0,Bournemouth,Burnley,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0392280842445085
Y,25,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 28,Home,D 2-2,Bournemouth,Sheffield Utd,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.2632049720093148
Y,26,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed,Premier League,Matchweek 17,Home,W 4-3,Bournemouth,Luton Town,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0757779045797797
Y,27,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 30,Home,W 2-1,Bournemouth,Everton,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.172421592667417
Y,28,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue,Premier League,Matchweek 31,Home,W 1-0,Bournemouth,Crystal Palace,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.1941150162700676
Y,29,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 32,Away,L 1-2,Bournemouth,Luton Town,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0757779045797797
Y,30,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat,Premier League,Matchweek 33,Home,D 2-2,Bournemouth,Manchester Utd,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.9849431190208143
Y,31,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun,Premier League,Matchweek 34,Away,L 1-3,Bournemouth,Aston Villa,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.8960103634933608
Y,32,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun,Premier League,Matchweek 38,Away,L 1-2,Bournemouth,Chelsea,GK,,,,,,,,,,,,,,,,,,Match Report,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.8475343007983385
Y,1,0,90,0,0,3,0,0,7,0,3,13,0,0,1,0,0,Sat,Premier League,Matchweek 1,Away,W 1-0,Crystal Palace,Sheffield Utd,FW,0.0,0.0,0.0,35.0,1.0,1.0,1.0,0.2,5.0,0.0,10.0,76.9,2.0,22.0,1.0,3.0,2.0,Match Report,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2632049720093148
Y,2,0,90,0,0,0,0,0,3,0,1,20,0,0,0,0,0,Mon,Premier League,Matchweek 2,Home,L 0-1,Crystal Palace,Arsenal,FW,0.0,0.0,0.0,31.0,0.0,0.4,0.4,0.0,3.0,0.0,14.0,70.0,2.0,19.0,3.0,4.0,1.0,Match Report,0.0,90.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,3.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,3.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.834888371399637
Y,3,0,70,0,0,0,0,0,2,0,1,12,0,0,0,0,0,Sat,Premier League,Matchweek 3,Away,D 1-1,Crystal Palace,Brentford,FW,0.0,0.0,0.0,20.0,0.0,0.1,0.1,0.0,1.0,0.0,8.0,66.7,0.0,14.0,3.0,1.0,1.0,Match Report,0.0,90.0,0.0,0.0,1.5,0.0,0.0,5.0,0.0,2.0,16.5,0.0,0.0,0.5,0.0,0.0,1.5,0.0,90.0,0.0,0.0,1.5,0.0,0.0,5.0,0.0,2.0,16.5,0.0,0.0,0.5,0.0,0.0,1.5,0.0,1.0532105752869751
