providerOutcomeId,providerId,providerOfferId,label,oddsAmerican,oddsDecimal,oddsDecimalDisplay,oddsFractional,line,participant,participantType,main,sortOrder,tags,participants,category,prop_label
0QA232264008#149414219_13L84240Q12388230Q2-1,2,232264008,Luis Rengifo,+10000,101,101.00,100/1,None Specified,Luis Rengifo,Unknown,None Specified,1010019,None Specified,"[{'name': 'Luis Rengifo', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414221_13L84240Q12157489Q2-1,2,232264008,Lane Thomas,+10000,101,101.00,100/1,None Specified,Lane Thomas,Unknown,None Specified,1010021,None Specified,"[{'name': 'Lane Thomas', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414222_13L84240Q11100821Q2-1,2,232264008,Kyle Tucker,+10000,101,101.00,100/1,None Specified,Kyle Tucker,Unknown,None Specified,1010022,None Specified,"[{'name': 'Kyle Tucker', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414228_13L84240Q11879633Q2-1,2,232264008,Jasson Dominguez,+10000,101,101.00,100/1,None Specified,Jasson Dominguez,Unknown,None Specified,1010028,None Specified,"[{'name': 'Jasson Dominguez', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414233_13L84240Q11100839Q2-1,2,232264008,Ha-seong Kim,+10000,101,101.00,100/1,None Specified,Ha-seong Kim,Unknown,None Specified,1010033,None Specified,"[{'name': 'Ha-seong Kim', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414234_13L84240Q1787748Q2-1,2,232264008,Francisco Lindor,+10000,101,101.00,100/1,None Specified,Francisco Lindor,Unknown,None Specified,1010034,None Specified,"[{'name': 'Francisco Lindor', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414235_13L84240Q1787727Q2-1,2,232264008,Fernando Tatis Jr.,+10000,101,101.00,100/1,None Specified,Fernando Tatis Jr.,Unknown,None Specified,1010035,None Specified,"[{'name': 'Fernando Tatis Jr.', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414242_13L84240Q1787355Q2-1,2,232264008,Christian Yelich,+10000,101,101.00,100/1,None Specified,Christian Yelich,Unknown,None Specified,1010042,None Specified,"[{'name': 'Christian Yelich', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414196_13L84240Q11825752Q2-1,2,232264008,Zack Gelof,+10000,101,101.00,100/1,None Specified,Zack Gelof,Unknown,None Specified,1010096,None Specified,"[{'name': 'Zack Gelof', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414200_13L84240Q12096770Q2-1,2,232264008,Willi Castro,+15000,151,151.00,150/1,None Specified,Willi Castro,Unknown,None Specified,1510000,None Specified,"[{'name': 'Willi Castro', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#170098703_13L84240Q12327580Q2-1,2,232264008,David Hamilton,+15000,151,151.00,150/1,None Specified,David Hamilton,Unknown,None Specified,1510003,None Specified,"[{'name': 'David Hamilton', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414203_13L84240Q12353339Q2-1,2,232264008,Tyler Fitzgerald,+15000,151,151.00,150/1,None Specified,Tyler Fitzgerald,Unknown,None Specified,1510003,None Specified,"[{'name': 'Tyler Fitzgerald', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414204_13L84240Q1789969Q2-1,2,232264008,Trevor Story,+15000,151,151.00,150/1,None Specified,Trevor Story,Unknown,None Specified,1510004,None Specified,"[{'name': 'Trevor Story', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414207_13L84240Q11464100Q2-1,2,232264008,Steven Kwan,+15000,151,151.00,150/1,None Specified,Steven Kwan,Unknown,None Specified,1510007,None Specified,"[{'name': 'Steven Kwan', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414212_13L84240Q12162519Q2-1,2,232264008,Parker Meadows,+15000,151,151.00,150/1,None Specified,Parker Meadows,Unknown,None Specified,1510012,None Specified,"[{'name': 'Parker Meadows', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414214_13L84240Q11606302Q2-1,2,232264008,Michael Harris,+15000,151,151.00,150/1,None Specified,Michael Harris,Unknown,None Specified,1510014,None Specified,"[{'name': 'Michael Harris', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414215_13L84240Q11993917Q2-1,2,232264008,Matt Shaw,+15000,151,151.00,150/1,None Specified,Matt Shaw,Unknown,None Specified,1510015,None Specified,"[{'name': 'Matt Shaw', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414216_13L84240Q11244148Q2-1,2,232264008,Matt McLain,+15000,151,151.00,150/1,None Specified,Matt McLain,Unknown,None Specified,1510016,None Specified,"[{'name': 'Matt McLain', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414220_13L84240Q12383588Q2-1,2,232264008,Lawrence Butler,+15000,151,151.00,150/1,None Specified,Lawrence Butler,Unknown,None Specified,1510020,None Specified,"[{'name': 'Lawrence Butler', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232264008#149414199_13L84240Q11993894Q2-1,2,232264008,Wyatt Langford,+15000,151,151.00,150/1,None Specified,Wyatt Langford,Unknown,None Specified,1510099,None Specified,"[{'name': 'Wyatt Langford', 'type': 'Team'}]",Stolen Bases,Most Regular Season Stolen Bases
0QA232263721#149413995_13L84240Q1928008Q2-1,2,232263721,Luis Arraez,+650,7.5,7.50,13/2,None Specified,Luis Arraez,Unknown,None Specified,75095,None Specified,"[{'name': 'Luis Arraez', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414030_13L84240Q11464121Q2-1,2,232263721,Bobby Witt Jr.,+800,9,9.00,8/1,None Specified,Bobby Witt Jr.,Unknown,None Specified,90030,None Specified,"[{'name': 'Bobby Witt Jr.', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413966_13L84240Q1700314Q2-1,2,232263721,Vladimir Guerrero Jr.,+1000,11,11.00,10/1,None Specified,Vladimir Guerrero Jr.,Unknown,None Specified,110066,None Specified,"[{'name': 'Vladimir Guerrero Jr.', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414015_13L84240Q1551457Q2-1,2,232263721,Freddie Freeman,+1200,13,13.00,12/1,None Specified,Freddie Freeman,Unknown,None Specified,130015,None Specified,"[{'name': 'Freddie Freeman', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413968_13L84240Q1928016Q2-1,2,232263721,Trea Turner,+1200,13,13.00,12/1,None Specified,Trea Turner,Unknown,None Specified,130068,None Specified,"[{'name': 'Trea Turner', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414002_13L84240Q11113704Q2-1,2,232263721,Julio Rodriguez,+1400,15,15.00,14/1,None Specified,Julio Rodriguez,Unknown,None Specified,150002,None Specified,"[{'name': 'Julio Rodriguez', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413972_13L84240Q1789730Q2-1,2,232263721,Shohei Ohtani,+1400,15,15.00,14/1,None Specified,Shohei Ohtani,Unknown,None Specified,150072,None Specified,"[{'name': 'Shohei Ohtani', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414010_13L84240Q12232281Q2-1,2,232263721,Jackson Merrill,+1900,20,20.00,19/1,None Specified,Jackson Merrill,Unknown,None Specified,200010,None Specified,"[{'name': 'Jackson Merrill', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413971_13L84240Q11464100Q2-1,2,232263721,Steven Kwan,+1900,20,20.00,19/1,None Specified,Steven Kwan,Unknown,None Specified,200071,None Specified,"[{'name': 'Steven Kwan', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414005_13L84240Q1788310Q2-1,2,232263721,Jose Ramirez,+2000,21,21.00,20/1,None Specified,Jose Ramirez,Unknown,None Specified,210005,None Specified,"[{'name': 'Jose Ramirez', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414018_13L84240Q11825747Q2-1,2,232263721,Ezequiel Tovar,+2200,23,23.00,22/1,None Specified,Ezequiel Tovar,Unknown,None Specified,230018,None Specified,"[{'name': 'Ezequiel Tovar', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414013_13L84240Q11822948Q2-1,2,232263721,Gunnar Henderson,+2800,29,29.00,28/1,None Specified,Gunnar Henderson,Unknown,None Specified,290013,None Specified,"[{'name': 'Gunnar Henderson', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414011_13L84240Q12183051Q2-1,2,232263721,Jackson Chourio,+3000,31,31.00,30/1,None Specified,Jackson Chourio,Unknown,None Specified,310011,None Specified,"[{'name': 'Jackson Chourio', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#161479323_13L84240Q12183050Q2-1,2,232263721,Jung Hoo Lee,+3000,31,31.00,30/1,None Specified,Jung Hoo Lee,Unknown,None Specified,310023,None Specified,"[{'name': 'Jung Hoo Lee', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413960_13L84240Q11733009Q2-1,2,232263721,Yandy Diaz,+3000,31,31.00,30/1,None Specified,Yandy Diaz,Unknown,None Specified,310060,None Specified,"[{'name': 'Yandy Diaz', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413987_13L84240Q11606302Q2-1,2,232263721,Michael Harris,+3000,31,31.00,30/1,None Specified,Michael Harris,Unknown,None Specified,310087,None Specified,"[{'name': 'Michael Harris', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414006_13L84240Q1788304Q2-1,2,232263721,Jose Altuve,+4000,41,41.00,40/1,None Specified,Jose Altuve,Unknown,None Specified,410006,None Specified,"[{'name': 'Jose Altuve', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414008_13L84240Q11263383Q2-1,2,232263721,Jarren Duran,+4000,41,41.00,40/1,None Specified,Jarren Duran,Unknown,None Specified,410008,None Specified,"[{'name': 'Jarren Duran', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414017_13L84240Q1787727Q2-1,2,232263721,Fernando Tatis Jr.,+4000,41,41.00,40/1,None Specified,Fernando Tatis Jr.,Unknown,None Specified,410017,None Specified,"[{'name': 'Fernando Tatis Jr.', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414031_13L84240Q1928004Q2-1,2,232263721,Bo Bichette,+4000,41,41.00,40/1,None Specified,Bo Bichette,Unknown,None Specified,410031,None Specified,"[{'name': 'Bo Bichette', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414038_13L84240Q11100800Q2-1,2,232263721,Alec Bohm,+4000,41,41.00,40/1,None Specified,Alec Bohm,Unknown,None Specified,410038,None Specified,"[{'name': 'Alec Bohm', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413959_13L84240Q1790408Q2-1,2,232263721,Yordan Alvarez,+4000,41,41.00,40/1,None Specified,Yordan Alvarez,Unknown,None Specified,410059,None Specified,"[{'name': 'Yordan Alvarez', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413986_13L84240Q1788941Q2-1,2,232263721,Mookie Betts,+4000,41,41.00,40/1,None Specified,Mookie Betts,Unknown,None Specified,410086,None Specified,"[{'name': 'Mookie Betts', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414007_13L84240Q11464113Q2-1,2,232263721,Jeremy Pena,+5000,51,51.00,50/1,None Specified,Jeremy Pena,Unknown,None Specified,510007,None Specified,"[{'name': 'Jeremy Pena', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414016_13L84240Q1787748Q2-1,2,232263721,Francisco Lindor,+5000,51,51.00,50/1,None Specified,Francisco Lindor,Unknown,None Specified,510016,None Specified,"[{'name': 'Francisco Lindor', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414019_13L84240Q11825749Q2-1,2,232263721,Elly De La Cruz,+5000,51,51.00,50/1,None Specified,Elly De La Cruz,Unknown,None Specified,510019,None Specified,"[{'name': 'Elly De La Cruz', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414021_13L84240Q1787405Q2-1,2,232263721,Corey Seager,+5000,51,51.00,50/1,None Specified,Corey Seager,Unknown,None Specified,510021,None Specified,"[{'name': 'Corey Seager', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414026_13L84240Q11456364Q2-1,2,232263721,Bryan Reynolds,+5000,51,51.00,50/1,None Specified,Bryan Reynolds,Unknown,None Specified,510026,None Specified,"[{'name': 'Bryan Reynolds', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414032_13L84240Q11288899Q2-1,2,232263721,Austin Riley,+5000,51,51.00,50/1,None Specified,Austin Riley,Unknown,None Specified,510032,None Specified,"[{'name': 'Austin Riley', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414040_13L84240Q1786819Q2-1,2,232263721,Aaron Judge,+5000,51,51.00,50/1,None Specified,Aaron Judge,Unknown,None Specified,510040,None Specified,"[{'name': 'Aaron Judge', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413977_13L84240Q1789466Q2-1,2,232263721,Rafael Devers,+5000,51,51.00,50/1,None Specified,Rafael Devers,Unknown,None Specified,510077,None Specified,"[{'name': 'Rafael Devers', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413993_13L84240Q1788711Q2-1,2,232263721,Manny Machado,+5000,51,51.00,50/1,None Specified,Manny Machado,Unknown,None Specified,510093,None Specified,"[{'name': 'Manny Machado', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414022_13L84240Q11825751Q2-1,2,232263721,Corbin Carroll,+6000,61,61.00,60/1,None Specified,Corbin Carroll,Unknown,None Specified,610022,None Specified,"[{'name': 'Corbin Carroll', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414025_13L84240Q1551458Q2-1,2,232263721,Bryce Harper,+6000,61,61.00,60/1,None Specified,Bryce Harper,Unknown,None Specified,610025,None Specified,"[{'name': 'Bryce Harper', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413969_13L84240Q11100828Q2-1,2,232263721,Teoscar Hernandez,+6000,61,61.00,60/1,None Specified,Teoscar Hernandez,Unknown,None Specified,610069,None Specified,"[{'name': 'Teoscar Hernandez', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413989_13L84240Q12183047Q2-1,2,232263721,Masyn Winn,+6000,61,61.00,60/1,None Specified,Masyn Winn,Unknown,None Specified,610089,None Specified,"[{'name': 'Masyn Winn', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413998_13L84240Q11100821Q2-1,2,232263721,Kyle Tucker,+6000,61,61.00,60/1,None Specified,Kyle Tucker,Unknown,None Specified,610098,None Specified,"[{'name': 'Kyle Tucker', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413965_13L84240Q11251268Q2-1,2,232263721,William Contreras,+7000,71,71.00,70/1,None Specified,William Contreras,Unknown,None Specified,710065,None Specified,"[{'name': 'William Contreras', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413980_13L84240Q1928013Q2-1,2,232263721,Ozzie Albies,+7000,71,71.00,70/1,None Specified,Ozzie Albies,Unknown,None Specified,710080,None Specified,"[{'name': 'Ozzie Albies', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414003_13L84240Q1788341Q2-1,2,232263721,Juan Soto,+8000,81,81.00,80/1,None Specified,Juan Soto,Unknown,None Specified,810003,None Specified,"[{'name': 'Juan Soto', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414014_13L84240Q1787846Q2-1,2,232263721,Gleyber Torres,+8000,81,81.00,80/1,None Specified,Gleyber Torres,Unknown,None Specified,810014,None Specified,"[{'name': 'Gleyber Torres', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413961_13L84240Q12002860Q2-1,2,232263721,Yainer Diaz,+8000,81,81.00,80/1,None Specified,Yainer Diaz,Unknown,None Specified,810061,None Specified,"[{'name': 'Yainer Diaz', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413962_13L84240Q1790303Q2-1,2,232263721,Xander Bogaerts,+8000,81,81.00,80/1,None Specified,Xander Bogaerts,Unknown,None Specified,810062,None Specified,"[{'name': 'Xander Bogaerts', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413982_13L84240Q1789058Q2-1,2,232263721,Nolan Arenado,+8000,81,81.00,80/1,None Specified,Nolan Arenado,Unknown,None Specified,810082,None Specified,"[{'name': 'Nolan Arenado', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413984_13L84240Q11456360Q2-1,2,232263721,Nick Castellanos,+8000,81,81.00,80/1,None Specified,Nick Castellanos,Unknown,None Specified,810084,None Specified,"[{'name': 'Nick Castellanos', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413991_13L84240Q1788743Q2-1,2,232263721,Marcus Semien,+8000,81,81.00,80/1,None Specified,Marcus Semien,Unknown,None Specified,810091,None Specified,"[{'name': 'Marcus Semien', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413992_13L84240Q1796373Q2-1,2,232263721,Marcell Ozuna,+8000,81,81.00,80/1,None Specified,Marcell Ozuna,Unknown,None Specified,810092,None Specified,"[{'name': 'Marcell Ozuna', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413999_13L84240Q1788430Q2-1,2,232263721,Ketel Marte,+8000,81,81.00,80/1,None Specified,Ketel Marte,Unknown,None Specified,810099,None Specified,"[{'name': 'Ketel Marte', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414036_13L84240Q11101912Q2-1,2,232263721,Andres Gimenez,+9000,91,91.00,90/1,None Specified,Andres Gimenez,Unknown,None Specified,910036,None Specified,"[{'name': 'Andres Gimenez', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413983_13L84240Q11591465Q2-1,2,232263721,Nico Hoerner,+9000,91,91.00,90/1,None Specified,Nico Hoerner,Unknown,None Specified,910083,None Specified,"[{'name': 'Nico Hoerner', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414004_13L84240Q11732990Q2-1,2,232263721,Josh Naylor,+10000,101,101.00,100/1,None Specified,Josh Naylor,Unknown,None Specified,1010004,None Specified,"[{'name': 'Josh Naylor', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414029_13L84240Q11591464Q2-1,2,232263721,Brendan Donovan,+10000,101,101.00,100/1,None Specified,Brendan Donovan,Unknown,None Specified,1010029,None Specified,"[{'name': 'Brendan Donovan', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414034_13L84240Q11854215Q2-1,2,232263721,Anthony Santander,+10000,101,101.00,100/1,None Specified,Anthony Santander,Unknown,None Specified,1010034,None Specified,"[{'name': 'Anthony Santander', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414035_13L84240Q11100885Q2-1,2,232263721,Andrew Vaughn,+10000,101,101.00,100/1,None Specified,Andrew Vaughn,Unknown,None Specified,1010035,None Specified,"[{'name': 'Andrew Vaughn', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149414037_13L84240Q1551462Q2-1,2,232263721,Alex Bregman,+10000,101,101.00,100/1,None Specified,Alex Bregman,Unknown,None Specified,1010037,None Specified,"[{'name': 'Alex Bregman', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149418840_13L84240Q12389028Q2-1,2,232263721,Luis Garcia Jr.,+10000,101,101.00,100/1,None Specified,Luis Garcia Jr.,Unknown,None Specified,1010040,None Specified,"[{'name': 'Luis Garcia Jr.', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413963_13L84240Q11993894Q2-1,2,232263721,Wyatt Langford,+10000,101,101.00,100/1,None Specified,Wyatt Langford,Unknown,None Specified,1010063,None Specified,"[{'name': 'Wyatt Langford', 'type': 'Team'}]",Hits,Most Regular Season Hits
0QA232263721#149413964_13L84240Q11284100Q2-1,2,232263721,Willy Adames,+10000,101,101.00,100/1,None Specified,Willy Adames,Unknown,None Specified,1010064,None Specified,"[{'name': 'Willy Adames', 'type': 'Team'}]",Hits,Most Regular Season Hits
