providerOutcomeId,providerId,providerOfferId,label,oddsAmerican,oddsDecimal,oddsDecimalDisplay,oddsFractional,line,participant,participantType,main,sortOrder,tags,participants,category,subcategory,prop_label
0OU79093475O15650_1,2,3_79093475,Over,+230,3.3,3.30,23/10,156.5,,Unknown,None Specified,156500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093475U15650_3,2,3_79093475,Under,-315,1.31746032,1.31,20/63,156.5,,Unknown,None Specified,156502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093475O15750_1,2,3_79093475,Over,+250,3.5,3.50,5/2,157.5,,Unknown,None Specified,157500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093475U15750_3,2,3_79093475,Under,-345,1.28985508,1.28,20/69,157.5,,Unknown,None Specified,157502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093475O15850_1,2,3_79093475,Over,+270,3.7,3.70,27/10,158.5,,Unknown,None Specified,158500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093475U15850_3,2,3_79093475,Under,-375,1.26666667,1.26,4/15,158.5,,Unknown,None Specified,158502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093475O15950_1,2,3_79093475,Over,+300,4,4.00,3/1,159.5,,Unknown,None Specified,159500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093475U15950_3,2,3_79093475,Under,-425,1.23529412,1.23,4/17,159.5,,Unknown,None Specified,159502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O12850_1,2,3_79131458,Over,-445,1.22471911,1.22,20/89,128.5,,Unknown,None Specified,128500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U12850_3,2,3_79131458,Under,+310,4.1,4.10,31/10,128.5,,Unknown,None Specified,128502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O12950_1,2,3_79131458,Over,-375,1.26666667,1.26,4/15,129.5,,Unknown,None Specified,129500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U12950_3,2,3_79131458,Under,+270,3.7,3.70,27/10,129.5,,Unknown,None Specified,129502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O13050_1,2,3_79131458,Over,-330,1.30303031,1.30,10/33,130.5,,Unknown,None Specified,130500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U13050_3,2,3_79131458,Under,+240,3.4,3.40,12/5,130.5,,Unknown,None Specified,130502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O13150_1,2,3_79131458,Over,-298,1.33557047,1.33,50/149,131.5,,Unknown,None Specified,131500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U13150_3,2,3_79131458,Under,+220,3.2,3.20,11/5,131.5,,Unknown,None Specified,131502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O13250_1,2,3_79131458,Over,-270,1.37037038,1.37,10/27,132.5,,Unknown,None Specified,132500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U13250_3,2,3_79131458,Under,+200,3,3.00,2/1,132.5,,Unknown,None Specified,132502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O13350_1,2,3_79131458,Over,-238,1.42016807,1.42,50/119,133.5,,Unknown,None Specified,133500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U13350_3,2,3_79131458,Under,+180,2.8,2.80,9/5,133.5,,Unknown,None Specified,133502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O13450_1,2,3_79131458,Over,-210,1.47619048,1.47,10/21,134.5,,Unknown,None Specified,134500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U13450_3,2,3_79131458,Under,+160,2.6,2.60,8/5,134.5,,Unknown,None Specified,134502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O13550_1,2,3_79131458,Over,-188,1.5319149,1.53,25/47,135.5,,Unknown,None Specified,135500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U13550_3,2,3_79131458,Under,+145,2.45,2.45,29/20,135.5,,Unknown,None Specified,135502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O13650_1,2,3_79131458,Over,-166,1.60240964,1.60,50/83,136.5,,Unknown,None Specified,136500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U13650_3,2,3_79131458,Under,+130,2.3,2.30,13/10,136.5,,Unknown,None Specified,136502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O13750_1,2,3_79131458,Over,-154,1.64935065,1.64,50/77,137.5,,Unknown,None Specified,137500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U13750_3,2,3_79131458,Under,+120,2.2,2.20,6/5,137.5,,Unknown,None Specified,137502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O13850_1,2,3_79131458,Over,-135,1.74074075,1.74,20/27,138.5,,Unknown,None Specified,138500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U13850_3,2,3_79131458,Under,+105,2.05,2.05,21/20,138.5,,Unknown,None Specified,138502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O13950_1,2,3_79131458,Over,-120,1.83333334,1.83,5/6,139.5,,Unknown,True,139500,"['MainPointLine', 'SGP']",None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U13950_3,2,3_79131458,Under,-110,1.90909091,1.90,10/11,139.5,,Unknown,True,139502,"['MainPointLine', 'SGP']",None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O14150_1,2,3_79131458,Over,+100,2,2.00,1/1,141.5,,Unknown,None Specified,141500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U14150_3,2,3_79131458,Under,-130,1.76923077,1.76,10/13,141.5,,Unknown,None Specified,141502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O14250_1,2,3_79131458,Over,+114,2.14,2.14,57/50,142.5,,Unknown,None Specified,142500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U14250_3,2,3_79131458,Under,-145,1.68965518,1.68,20/29,142.5,,Unknown,None Specified,142502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O14350_1,2,3_79131458,Over,+130,2.3,2.30,13/10,143.5,,Unknown,None Specified,143500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U14350_3,2,3_79131458,Under,-166,1.60240964,1.60,50/83,143.5,,Unknown,None Specified,143502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O14450_1,2,3_79131458,Over,+140,2.4,2.40,7/5,144.5,,Unknown,None Specified,144500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U14450_3,2,3_79131458,Under,-180,1.55555556,1.55,5/9,144.5,,Unknown,None Specified,144502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O14550_1,2,3_79131458,Over,+154,2.54,2.54,77/50,145.5,,Unknown,None Specified,145500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U14550_3,2,3_79131458,Under,-200,1.5,1.50,1/2,145.5,,Unknown,None Specified,145502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O14650_1,2,3_79131458,Over,+170,2.7,2.70,17/10,146.5,,Unknown,None Specified,146500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U14650_3,2,3_79131458,Under,-220,1.45454546,1.45,5/11,146.5,,Unknown,None Specified,146502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O14750_1,2,3_79131458,Over,+190,2.9,2.90,19/10,147.5,,Unknown,None Specified,147500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U14750_3,2,3_79131458,Under,-250,1.4,1.40,2/5,147.5,,Unknown,None Specified,147502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O14850_1,2,3_79131458,Over,+210,3.1,3.10,21/10,148.5,,Unknown,None Specified,148500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U14850_3,2,3_79131458,Under,-280,1.35714286,1.35,5/14,148.5,,Unknown,None Specified,148502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O14950_1,2,3_79131458,Over,+230,3.3,3.30,23/10,149.5,,Unknown,None Specified,149500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U14950_3,2,3_79131458,Under,-315,1.31746032,1.31,20/63,149.5,,Unknown,None Specified,149502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O15050_1,2,3_79131458,Over,+260,3.6,3.60,13/5,150.5,,Unknown,None Specified,150500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U15050_3,2,3_79131458,Under,-360,1.27777778,1.27,5/18,150.5,,Unknown,None Specified,150502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O15150_1,2,3_79131458,Over,+300,4,4.00,3/1,151.5,,Unknown,None Specified,151500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U15150_3,2,3_79131458,Under,-425,1.23529412,1.23,4/17,151.5,,Unknown,None Specified,151502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458O15250_1,2,3_79131458,Over,+325,4.25,4.25,13/4,152.5,,Unknown,None Specified,152500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79131458U15250_3,2,3_79131458,Under,-475,1.21052632,1.21,4/19,152.5,,Unknown,None Specified,152502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O12350_1,2,3_79093429,Over,-475,1.21052632,1.21,4/19,123.5,,Unknown,None Specified,123500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U12350_3,2,3_79093429,Under,+325,4.25,4.25,13/4,123.5,,Unknown,None Specified,123502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O12450_1,2,3_79093429,Over,-410,1.24390244,1.24,10/41,124.5,,Unknown,None Specified,124500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U12450_3,2,3_79093429,Under,+290,3.9,3.90,29/10,124.5,,Unknown,None Specified,124502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O12550_1,2,3_79093429,Over,-360,1.27777778,1.27,5/18,125.5,,Unknown,None Specified,125500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U12550_3,2,3_79093429,Under,+260,3.6,3.60,13/5,125.5,,Unknown,None Specified,125502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O12650_1,2,3_79093429,Over,-330,1.30303031,1.30,10/33,126.5,,Unknown,None Specified,126500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U12650_3,2,3_79093429,Under,+240,3.4,3.40,12/5,126.5,,Unknown,None Specified,126502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O12750_1,2,3_79093429,Over,-280,1.35714286,1.35,5/14,127.5,,Unknown,None Specified,127500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U12750_3,2,3_79093429,Under,+210,3.1,3.10,21/10,127.5,,Unknown,None Specified,127502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O12850_1,2,3_79093429,Over,-250,1.4,1.40,2/5,128.5,,Unknown,None Specified,128500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U12850_3,2,3_79093429,Under,+190,2.9,2.90,19/10,128.5,,Unknown,None Specified,128502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O12950_1,2,3_79093429,Over,-220,1.45454546,1.45,5/11,129.5,,Unknown,None Specified,129500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U12950_3,2,3_79093429,Under,+170,2.7,2.70,17/10,129.5,,Unknown,None Specified,129502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O13050_1,2,3_79093429,Over,-200,1.5,1.50,1/2,130.5,,Unknown,None Specified,130500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U13050_3,2,3_79093429,Under,+154,2.54,2.54,77/50,130.5,,Unknown,None Specified,130502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O13150_1,2,3_79093429,Over,-175,1.57142858,1.57,4/7,131.5,,Unknown,None Specified,131500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U13150_3,2,3_79093429,Under,+135,2.35,2.35,27/20,131.5,,Unknown,None Specified,131502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O13250_1,2,3_79093429,Over,-160,1.625,1.62,5/8,132.5,,Unknown,None Specified,132500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U13250_3,2,3_79093429,Under,+124,2.24,2.24,31/25,132.5,,Unknown,None Specified,132502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O13350_1,2,3_79093429,Over,-140,1.71428572,1.71,5/7,133.5,,Unknown,None Specified,133500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U13350_3,2,3_79093429,Under,+110,2.1,2.10,11/10,133.5,,Unknown,None Specified,133502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O13450_1,2,3_79093429,Over,-130,1.76923077,1.76,10/13,134.5,,Unknown,None Specified,134500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U13450_3,2,3_79093429,Under,+100,2,2.00,1/1,134.5,,Unknown,None Specified,134502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O13650_1,2,3_79093429,Over,-105,1.95238096,1.95,20/21,136.5,,Unknown,True,136500,"['MainPointLine', 'SGP']",None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U13650_3,2,3_79093429,Under,-125,1.8,1.80,4/5,136.5,,Unknown,True,136502,"['MainPointLine', 'SGP']",None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O13750_1,2,3_79093429,Over,+110,2.1,2.10,11/10,137.5,,Unknown,None Specified,137500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U13750_3,2,3_79093429,Under,-140,1.71428572,1.71,5/7,137.5,,Unknown,None Specified,137502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O13850_1,2,3_79093429,Over,+120,2.2,2.20,6/5,138.5,,Unknown,None Specified,138500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U13850_3,2,3_79093429,Under,-154,1.64935065,1.64,50/77,138.5,,Unknown,None Specified,138502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O13950_1,2,3_79093429,Over,+135,2.35,2.35,27/20,139.5,,Unknown,None Specified,139500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U13950_3,2,3_79093429,Under,-175,1.57142858,1.57,4/7,139.5,,Unknown,None Specified,139502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O14050_1,2,3_79093429,Over,+150,2.5,2.50,6/4,140.5,,Unknown,None Specified,140500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U14050_3,2,3_79093429,Under,-195,1.51282052,1.51,20/39,140.5,,Unknown,None Specified,140502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O14150_1,2,3_79093429,Over,+165,2.65,2.65,33/20,141.5,,Unknown,None Specified,141500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U14150_3,2,3_79093429,Under,-215,1.46511628,1.46,20/43,141.5,,Unknown,None Specified,141502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O14250_1,2,3_79093429,Over,+180,2.8,2.80,9/5,142.5,,Unknown,None Specified,142500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U14250_3,2,3_79093429,Under,-238,1.42016807,1.42,50/119,142.5,,Unknown,None Specified,142502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O14350_1,2,3_79093429,Over,+210,3.1,3.10,21/10,143.5,,Unknown,None Specified,143500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U14350_3,2,3_79093429,Under,-280,1.35714286,1.35,5/14,143.5,,Unknown,None Specified,143502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O14450_1,2,3_79093429,Over,+230,3.3,3.30,23/10,144.5,,Unknown,None Specified,144500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U14450_3,2,3_79093429,Under,-315,1.31746032,1.31,20/63,144.5,,Unknown,None Specified,144502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O14550_1,2,3_79093429,Over,+250,3.5,3.50,5/2,145.5,,Unknown,None Specified,145500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U14550_3,2,3_79093429,Under,-345,1.28985508,1.28,20/69,145.5,,Unknown,None Specified,145502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O14650_1,2,3_79093429,Over,+280,3.8,3.80,14/5,146.5,,Unknown,None Specified,146500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U14650_3,2,3_79093429,Under,-395,1.25316456,1.25,20/79,146.5,,Unknown,None Specified,146502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429O14750_1,2,3_79093429,Over,+310,4.1,4.10,31/10,147.5,,Unknown,None Specified,147500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79093429U14750_3,2,3_79093429,Under,-445,1.22471911,1.22,20/89,147.5,,Unknown,None Specified,147502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79129633O14450_1,2,3_79129633,Over,-395,1.25316456,1.25,20/79,144.5,,Unknown,None Specified,144500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79129633U14450_3,2,3_79129633,Under,+280,3.8,3.80,14/5,144.5,,Unknown,None Specified,144502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79129633O14550_1,2,3_79129633,Over,-345,1.28985508,1.28,20/69,145.5,,Unknown,None Specified,145500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79129633U14550_3,2,3_79129633,Under,+250,3.5,3.50,5/2,145.5,,Unknown,None Specified,145502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79129633O14650_1,2,3_79129633,Over,-315,1.31746032,1.31,20/63,146.5,,Unknown,None Specified,146500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79129633U14650_3,2,3_79129633,Under,+230,3.3,3.30,23/10,146.5,,Unknown,None Specified,146502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79129633O14750_1,2,3_79129633,Over,-270,1.37037038,1.37,10/27,147.5,,Unknown,None Specified,147500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79129633U14750_3,2,3_79129633,Under,+200,3,3.00,2/1,147.5,,Unknown,None Specified,147502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79129633O14850_1,2,3_79129633,Over,-245,1.40816327,1.40,20/49,148.5,,Unknown,None Specified,148500,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
0OU79129633U14850_3,2,3_79129633,Under,+185,2.85,2.85,37/20,148.5,,Unknown,None Specified,148502,['SGP'],None Specified,Game Lines,Alternate Total,Total Alternate - NCAAB
