providerOutcomeId,providerId,providerOfferId,label,oddsAmerican,oddsDecimal,oddsDecimalDisplay,oddsFractional,line,participant,participantType,main,sortOrder,tags,participants,category,subcategory,prop_label
0QA241665142#200183502_13L42648Q12000308824Q20,2,241665142,12+,-110,1.90909091,1.90,10/11,None Specified,Kevin Porter Jr.,Unknown,True,19002,"['MostBalancedOdds', 'SGP', 'MostBalancedGlobalProbability']","[{'id': '32991', 'name': 'Kevin Porter Jr.', 'type': 'Player'}]",Player Points,Points,Kevin Porter Jr. Points
0QA241665142#200183518_13L42648Q11337895931Q20,2,241665142,15+,+200,3,3.00,2/1,None Specified,Kevin Porter Jr.,Unknown,None Specified,30018,['SGP'],"[{'id': '32991', 'name': 'Kevin Porter Jr.', 'type': 'Player'}]",Player Points,Points,Kevin Porter Jr. Points
0QA241665142#200183567_13L42648Q1-1088221744Q20,2,241665142,18+,+425,5.25,5.25,17/4,None Specified,Kevin Porter Jr.,Unknown,None Specified,52567,['SGP'],"[{'id': '32991', 'name': 'Kevin Porter Jr.', 'type': 'Player'}]",Player Points,Points,Kevin Porter Jr. Points
0QA241665142#200183617_13L42648Q1-1697847620Q20,2,241665142,20+,+700,8,8.00,7/1,None Specified,Kevin Porter Jr.,Unknown,None Specified,80017,['SGP'],"[{'id': '32991', 'name': 'Kevin Porter Jr.', 'type': 'Player'}]",Player Points,Points,Kevin Porter Jr. Points
0QA241665142#200183670_13L42648Q11520391110Q20,2,241665142,25+,+2500,26,26.00,25/1,None Specified,Kevin Porter Jr.,Unknown,None Specified,260070,['SGP'],"[{'id': '32991', 'name': 'Kevin Porter Jr.', 'type': 'Player'}]",Player Points,Points,Kevin Porter Jr. Points
0QA241665048#200182982_13L42648Q1243631508Q20,2,241665048,10+,-1200,1.08333334,1.08,1/12,None Specified,Kyle Kuzma,Unknown,None Specified,10882,['SGP'],"[{'id': '33127', 'name': 'Kyle Kuzma', 'type': 'Player'}]",Player Points,Points,Kyle Kuzma Points
0QA241665048#200182987_13L42648Q12000308824Q20,2,241665048,12+,-600,1.16666667,1.16,1/6,None Specified,Kyle Kuzma,Unknown,None Specified,11687,['SGP'],"[{'id': '33127', 'name': 'Kyle Kuzma', 'type': 'Player'}]",Player Points,Points,Kyle Kuzma Points
0QA241665048#200183023_13L42648Q11337895931Q20,2,241665048,15+,-235,1.42553192,1.42,20/47,None Specified,Kyle Kuzma,Unknown,None Specified,14223,['SGP'],"[{'id': '33127', 'name': 'Kyle Kuzma', 'type': 'Player'}]",Player Points,Points,Kyle Kuzma Points
0QA241665048#200183059_13L42648Q1-1088221744Q20,2,241665048,18+,-110,1.90909091,1.90,10/11,None Specified,Kyle Kuzma,Unknown,True,19059,"['MostBalancedOdds', 'SGP', 'MostBalancedGlobalProbability']","[{'id': '33127', 'name': 'Kyle Kuzma', 'type': 'Player'}]",Player Points,Points,Kyle Kuzma Points
0QA241665048#200183073_13L42648Q1-1697847620Q20,2,241665048,20+,+145,2.45,2.45,29/20,None Specified,Kyle Kuzma,Unknown,None Specified,24573,['SGP'],"[{'id': '33127', 'name': 'Kyle Kuzma', 'type': 'Player'}]",Player Points,Points,Kyle Kuzma Points
0QA241665048#200183109_13L42648Q11520391110Q20,2,241665048,25+,+450,5.5,5.50,9/2,None Specified,Kyle Kuzma,Unknown,None Specified,55009,['SGP'],"[{'id': '33127', 'name': 'Kyle Kuzma', 'type': 'Player'}]",Player Points,Points,Kyle Kuzma Points
0QA241665048#200183144_13L42648Q1-1786549384Q20,2,241665048,30+,+1500,16,16.00,15/1,None Specified,Kyle Kuzma,Unknown,None Specified,160044,['SGP'],"[{'id': '33127', 'name': 'Kyle Kuzma', 'type': 'Player'}]",Player Points,Points,Kyle Kuzma Points
0QA241665048#200228154_13L42648Q147078906Q20,2,241665048,35+,+4500,46,46.00,45/1,None Specified,Kyle Kuzma,Unknown,None Specified,460054,['SGP'],"[{'id': '33127', 'name': 'Kyle Kuzma', 'type': 'Player'}]",Player Points,Points,Kyle Kuzma Points
0QA241665056#200183000_13L42648Q1-1665381124Q20,2,241665056,6+,-750,1.13333334,1.13,2/15,None Specified,Nick Richards,Unknown,None Specified,11299,['SGP'],"[{'id': '527249', 'name': 'Nick Richards', 'type': 'Player'}]",Player Points,Points,Nick Richards Points
0QA241665056#200183013_13L42648Q1258387513Q20,2,241665056,8+,-310,1.32258065,1.32,10/31,None Specified,Nick Richards,Unknown,None Specified,13213,['SGP'],"[{'id': '527249', 'name': 'Nick Richards', 'type': 'Player'}]",Player Points,Points,Nick Richards Points
0QA241665056#200183030_13L42648Q1243631508Q20,2,241665056,10+,-155,1.6451613,1.64,20/31,None Specified,Nick Richards,Unknown,None Specified,16430,['SGP'],"[{'id': '527249', 'name': 'Nick Richards', 'type': 'Player'}]",Player Points,Points,Nick Richards Points
0QA241665056#200183049_13L42648Q1476483878Q20,2,241665056,11+,-105,1.95238096,1.95,20/21,None Specified,Nick Richards,Unknown,True,19549,"['MostBalancedOdds', 'SGP', 'MostBalancedGlobalProbability']","[{'id': '527249', 'name': 'Nick Richards', 'type': 'Player'}]",Player Points,Points,Nick Richards Points
0QA241665056#200183093_13L42648Q12000308824Q20,2,241665056,12+,+120,2.2,2.20,6/5,None Specified,Nick Richards,Unknown,None Specified,22093,['SGP'],"[{'id': '527249', 'name': 'Nick Richards', 'type': 'Player'}]",Player Points,Points,Nick Richards Points
0QA241665056#200183139_13L42648Q11337895931Q20,2,241665056,15+,+295,3.95,3.95,59/20,None Specified,Nick Richards,Unknown,None Specified,39539,['SGP'],"[{'id': '527249', 'name': 'Nick Richards', 'type': 'Player'}]",Player Points,Points,Nick Richards Points
0QA241665056#200183172_13L42648Q1-1088221744Q20,2,241665056,18+,+650,7.5,7.50,13/2,None Specified,Nick Richards,Unknown,None Specified,75072,['SGP'],"[{'id': '527249', 'name': 'Nick Richards', 'type': 'Player'}]",Player Points,Points,Nick Richards Points
0QA241665056#200183219_13L42648Q1-1697847620Q20,2,241665056,20+,+1100,12,12.00,11/1,None Specified,Nick Richards,Unknown,None Specified,120019,['SGP'],"[{'id': '527249', 'name': 'Nick Richards', 'type': 'Player'}]",Player Points,Points,Nick Richards Points
0QA241665056#200183271_13L42648Q11520391110Q20,2,241665056,25+,+4000,41,41.00,40/1,None Specified,Nick Richards,Unknown,None Specified,410071,['SGP'],"[{'id': '527249', 'name': 'Nick Richards', 'type': 'Player'}]",Player Points,Points,Nick Richards Points
0QA241665063#200182997_13L42648Q1-1665381124Q20,2,241665063,6+,-750,1.13333334,1.13,2/15,None Specified,Ryan Dunn,Unknown,None Specified,11396,['SGP'],"[{'id': '800405', 'name': 'Ryan Dunn', 'type': 'Player'}]",Player Points,Points,Ryan Dunn Points
0QA241665063#200183010_13L42648Q1258387513Q20,2,241665063,8+,-350,1.28571429,1.28,2/7,None Specified,Ryan Dunn,Unknown,None Specified,12810,['SGP'],"[{'id': '800405', 'name': 'Ryan Dunn', 'type': 'Player'}]",Player Points,Points,Ryan Dunn Points
0QA241665063#200183026_13L42648Q1243631508Q20,2,241665063,10+,-190,1.52631579,1.52,10/19,None Specified,Ryan Dunn,Unknown,None Specified,15226,['SGP'],"[{'id': '800405', 'name': 'Ryan Dunn', 'type': 'Player'}]",Player Points,Points,Ryan Dunn Points
0QA241665063#200183061_13L42648Q12000308824Q20,2,241665063,12+,-105,1.95238096,1.95,20/21,None Specified,Ryan Dunn,Unknown,True,19561,"['MostBalancedOdds', 'SGP', 'MostBalancedGlobalProbability']","[{'id': '800405', 'name': 'Ryan Dunn', 'type': 'Player'}]",Player Points,Points,Ryan Dunn Points
0QA241665063#200183096_13L42648Q11337895931Q20,2,241665063,15+,+215,3.15,3.15,43/20,None Specified,Ryan Dunn,Unknown,None Specified,31596,['SGP'],"[{'id': '800405', 'name': 'Ryan Dunn', 'type': 'Player'}]",Player Points,Points,Ryan Dunn Points
0QA241665063#200183138_13L42648Q1-1088221744Q20,2,241665063,18+,+425,5.25,5.25,17/4,None Specified,Ryan Dunn,Unknown,None Specified,52538,['SGP'],"[{'id': '800405', 'name': 'Ryan Dunn', 'type': 'Player'}]",Player Points,Points,Ryan Dunn Points
0QA241665063#200183174_13L42648Q1-1697847620Q20,2,241665063,20+,+700,8,8.00,7/1,None Specified,Ryan Dunn,Unknown,None Specified,80074,['SGP'],"[{'id': '800405', 'name': 'Ryan Dunn', 'type': 'Player'}]",Player Points,Points,Ryan Dunn Points
0QA241665063#200183220_13L42648Q11520391110Q20,2,241665063,25+,+2500,26,26.00,25/1,None Specified,Ryan Dunn,Unknown,None Specified,260020,['SGP'],"[{'id': '800405', 'name': 'Ryan Dunn', 'type': 'Player'}]",Player Points,Points,Ryan Dunn Points
0QA241665050#200182999_13L42648Q1-1665381124Q20,2,241665050,6+,-575,1.17391305,1.17,4/23,None Specified,Ryan Rollins,Unknown,None Specified,11799,['SGP'],"[{'id': '649587', 'name': 'Ryan Rollins', 'type': 'Player'}]",Player Points,Points,Ryan Rollins Points
0QA241665050#200183012_13L42648Q1258387513Q20,2,241665050,8+,-270,1.37037038,1.37,10/27,None Specified,Ryan Rollins,Unknown,None Specified,13712,['SGP'],"[{'id': '649587', 'name': 'Ryan Rollins', 'type': 'Player'}]",Player Points,Points,Ryan Rollins Points
0QA241665050#200183029_13L42648Q1243631508Q20,2,241665050,10+,-135,1.74074075,1.74,20/27,None Specified,Ryan Rollins,Unknown,None Specified,17429,['SGP'],"[{'id': '649587', 'name': 'Ryan Rollins', 'type': 'Player'}]",Player Points,Points,Ryan Rollins Points
0QA241665050#200317730_13L42648Q1476483878Q20,2,241665050,11+,-105,1.95238096,1.95,20/21,None Specified,Ryan Rollins,Unknown,True,19530,"['MostBalancedOdds', 'SGP', 'MostBalancedGlobalProbability']","[{'id': '649587', 'name': 'Ryan Rollins', 'type': 'Player'}]",Player Points,Points,Ryan Rollins Points
0QA241665050#200183050_13L42648Q12000308824Q20,2,241665050,12+,+130,2.3,2.30,13/10,None Specified,Ryan Rollins,Unknown,None Specified,23050,['SGP'],"[{'id': '649587', 'name': 'Ryan Rollins', 'type': 'Player'}]",Player Points,Points,Ryan Rollins Points
0QA241665050#200183128_13L42648Q11337895931Q20,2,241665050,15+,+295,3.95,3.95,59/20,None Specified,Ryan Rollins,Unknown,None Specified,39528,['SGP'],"[{'id': '649587', 'name': 'Ryan Rollins', 'type': 'Player'}]",Player Points,Points,Ryan Rollins Points
0QA241665050#200183161_13L42648Q1-1088221744Q20,2,241665050,18+,+650,7.5,7.50,13/2,None Specified,Ryan Rollins,Unknown,None Specified,75061,['SGP'],"[{'id': '649587', 'name': 'Ryan Rollins', 'type': 'Player'}]",Player Points,Points,Ryan Rollins Points
0QA241665050#200183201_13L42648Q1-1697847620Q20,2,241665050,20+,+1000,11,11.00,10/1,None Specified,Ryan Rollins,Unknown,None Specified,110001,['SGP'],"[{'id': '649587', 'name': 'Ryan Rollins', 'type': 'Player'}]",Player Points,Points,Ryan Rollins Points
0QA241665050#200183251_13L42648Q11520391110Q20,2,241665050,25+,+4500,46,46.00,45/1,None Specified,Ryan Rollins,Unknown,None Specified,460051,['SGP'],"[{'id': '649587', 'name': 'Ryan Rollins', 'type': 'Player'}]",Player Points,Points,Ryan Rollins Points
0QA241665052#200182988_13L42648Q1-1665381124Q20,2,241665052,6+,-275,1.36363637,1.36,4/11,None Specified,Taurean Prince,Unknown,None Specified,13688,['SGP'],"[{'id': '32907', 'name': 'Taurean Prince', 'type': 'Player'}]",Player Points,Points,Taurean Prince Points
0QA241665052#200182996_13L42648Q1258387513Q20,2,241665052,8+,-140,1.71428572,1.71,5/7,None Specified,Taurean Prince,Unknown,None Specified,17196,"['SGP', 'MostBalancedGlobalProbability']","[{'id': '32907', 'name': 'Taurean Prince', 'type': 'Player'}]",Player Points,Points,Taurean Prince Points
0QA241665052#200183009_13L42648Q1243631508Q20,2,241665052,10+,+140,2.4,2.40,7/5,None Specified,Taurean Prince,Unknown,True,24009,"['MostBalancedOdds', 'SGP']","[{'id': '32907', 'name': 'Taurean Prince', 'type': 'Player'}]",Player Points,Points,Taurean Prince Points
0QA241665052#200183025_13L42648Q12000308824Q20,2,241665052,12+,+265,3.65,3.65,53/20,None Specified,Taurean Prince,Unknown,None Specified,36525,['SGP'],"[{'id': '32907', 'name': 'Taurean Prince', 'type': 'Player'}]",Player Points,Points,Taurean Prince Points
0QA241665052#200183043_13L42648Q11337895931Q20,2,241665052,15+,+600,7,7.00,6/1,None Specified,Taurean Prince,Unknown,None Specified,70043,['SGP'],"[{'id': '32907', 'name': 'Taurean Prince', 'type': 'Player'}]",Player Points,Points,Taurean Prince Points
0QA241665052#200183057_13L42648Q1-1088221744Q20,2,241665052,18+,+1300,14,14.00,13/1,None Specified,Taurean Prince,Unknown,None Specified,140057,['SGP'],"[{'id': '32907', 'name': 'Taurean Prince', 'type': 'Player'}]",Player Points,Points,Taurean Prince Points
0QA241665052#200183072_13L42648Q1-1697847620Q20,2,241665052,20+,+2200,23,23.00,22/1,None Specified,Taurean Prince,Unknown,None Specified,230072,['SGP'],"[{'id': '32907', 'name': 'Taurean Prince', 'type': 'Player'}]",Player Points,Points,Taurean Prince Points
0QA241665054#200182955_13L42648Q1-1665381124Q20,2,241665054,6+,-500,1.2,1.20,1/5,None Specified,Tyus Jones,Unknown,None Specified,12055,['SGP'],"[{'id': '33138', 'name': 'Tyus Jones', 'type': 'Player'}]",Player Points,Points,Tyus Jones Points
0QA241665054#200182957_13L42648Q1258387513Q20,2,241665054,8+,-250,1.4,1.40,2/5,None Specified,Tyus Jones,Unknown,None Specified,14057,['SGP'],"[{'id': '33138', 'name': 'Tyus Jones', 'type': 'Player'}]",Player Points,Points,Tyus Jones Points
0QA241665054#200182961_13L42648Q1243631508Q20,2,241665054,10+,-135,1.74074075,1.74,20/27,None Specified,Tyus Jones,Unknown,None Specified,17461,"['SGP', 'MostBalancedGlobalProbability']","[{'id': '33138', 'name': 'Tyus Jones', 'type': 'Player'}]",Player Points,Points,Tyus Jones Points
0QA241665054#200182962_13L42648Q12000308824Q20,2,241665054,12+,+130,2.3,2.30,13/10,None Specified,Tyus Jones,Unknown,True,23062,"['MostBalancedOdds', 'SGP']","[{'id': '33138', 'name': 'Tyus Jones', 'type': 'Player'}]",Player Points,Points,Tyus Jones Points
0QA241665054#200182963_13L42648Q11337895931Q20,2,241665054,15+,+285,3.85,3.85,57/20,None Specified,Tyus Jones,Unknown,None Specified,38563,['SGP'],"[{'id': '33138', 'name': 'Tyus Jones', 'type': 'Player'}]",Player Points,Points,Tyus Jones Points
0QA241665054#200182964_13L42648Q1-1088221744Q20,2,241665054,18+,+600,7,7.00,6/1,None Specified,Tyus Jones,Unknown,None Specified,70064,['SGP'],"[{'id': '33138', 'name': 'Tyus Jones', 'type': 'Player'}]",Player Points,Points,Tyus Jones Points
0QA241665054#200182965_13L42648Q1-1697847620Q20,2,241665054,20+,+950,10.5,10.50,19/2,None Specified,Tyus Jones,Unknown,None Specified,105065,['SGP'],"[{'id': '33138', 'name': 'Tyus Jones', 'type': 'Player'}]",Player Points,Points,Tyus Jones Points
0QA241665054#200773774_13L42648Q11520391110Q20,2,241665054,25+,+3000,31,31.00,30/1,None Specified,Tyus Jones,Unknown,None Specified,310074,['SGP'],"[{'id': '33138', 'name': 'Tyus Jones', 'type': 'Player'}]",Player Points,Points,Tyus Jones Points
0QA241647877#200110024_13L42648Q1-1665381124Q20,2,241647877,6+,-500,1.2,1.20,1/5,None Specified,Adem Bona,Unknown,None Specified,12024,['SGP'],"[{'id': '800658', 'name': 'Adem Bona', 'type': 'Player'}]",Player Points,Points,Adem Bona Points
0QA241647877#200110070_13L42648Q1258387513Q20,2,241647877,8+,-205,1.48780488,1.48,20/41,None Specified,Adem Bona,Unknown,None Specified,14870,['SGP'],"[{'id': '800658', 'name': 'Adem Bona', 'type': 'Player'}]",Player Points,Points,Adem Bona Points
0QA241647877#200125559_13L42648Q1-618540100Q20,2,241647877,9+,-130,1.76923077,1.76,10/13,None Specified,Adem Bona,Unknown,None Specified,17659,"['SGP', 'MostBalancedGlobalProbability']","[{'id': '800658', 'name': 'Adem Bona', 'type': 'Player'}]",Player Points,Points,Adem Bona Points
0QA241647877#200110125_13L42648Q1243631508Q20,2,241647877,10+,+100,2,2.00,1/1,None Specified,Adem Bona,Unknown,True,20025,"['MostBalancedOdds', 'SGP']","[{'id': '800658', 'name': 'Adem Bona', 'type': 'Player'}]",Player Points,Points,Adem Bona Points
0QA241647877#200110237_13L42648Q12000308824Q20,2,241647877,12+,+185,2.85,2.85,37/20,None Specified,Adem Bona,Unknown,None Specified,28537,['SGP'],"[{'id': '800658', 'name': 'Adem Bona', 'type': 'Player'}]",Player Points,Points,Adem Bona Points
0QA241647877#200110259_13L42648Q11337895931Q20,2,241647877,15+,+475,5.75,5.75,19/4,None Specified,Adem Bona,Unknown,None Specified,57559,['SGP'],"[{'id': '800658', 'name': 'Adem Bona', 'type': 'Player'}]",Player Points,Points,Adem Bona Points
0QA241647877#200110318_13L42648Q1-1088221744Q20,2,241647877,18+,+1100,12,12.00,11/1,None Specified,Adem Bona,Unknown,None Specified,120018,['SGP'],"[{'id': '800658', 'name': 'Adem Bona', 'type': 'Player'}]",Player Points,Points,Adem Bona Points
0QA241647877#200110377_13L42648Q1-1697847620Q20,2,241647877,20+,+2000,21,21.00,20/1,None Specified,Adem Bona,Unknown,None Specified,210077,['SGP'],"[{'id': '800658', 'name': 'Adem Bona', 'type': 'Player'}]",Player Points,Points,Adem Bona Points
0QA241647796#200109827_13L42648Q1-1665381124Q20,2,241647796,6+,-370,1.27027028,1.27,10/37,None Specified,Delon Wright,Unknown,None Specified,12727,['SGP'],"[{'id': '32999', 'name': 'Delon Wright', 'type': 'Player'}]",Player Points,Points,Delon Wright Points
0QA241647796#200109836_13L42648Q1258387513Q20,2,241647796,8+,-170,1.5882353,1.58,10/17,None Specified,Delon Wright,Unknown,None Specified,15836,['SGP'],"[{'id': '32999', 'name': 'Delon Wright', 'type': 'Player'}]",Player Points,Points,Delon Wright Points
0QA241647796#200109851_13L42648Q1-618540100Q20,2,241647796,9+,-125,1.8,1.80,4/5,None Specified,Delon Wright,Unknown,None Specified,18051,"['SGP', 'MostBalancedGlobalProbability']","[{'id': '32999', 'name': 'Delon Wright', 'type': 'Player'}]",Player Points,Points,Delon Wright Points
0QA241647796#200109872_13L42648Q1243631508Q20,2,241647796,10+,+110,2.1,2.10,11/10,None Specified,Delon Wright,Unknown,True,21072,"['MostBalancedOdds', 'SGP']","[{'id': '32999', 'name': 'Delon Wright', 'type': 'Player'}]",Player Points,Points,Delon Wright Points
0QA241647796#200109899_13L42648Q12000308824Q20,2,241647796,12+,+205,3.05,3.05,41/20,None Specified,Delon Wright,Unknown,None Specified,30599,['SGP'],"[{'id': '32999', 'name': 'Delon Wright', 'type': 'Player'}]",Player Points,Points,Delon Wright Points
0QA241647796#200109945_13L42648Q11337895931Q20,2,241647796,15+,+500,6,6.00,5/1,None Specified,Delon Wright,Unknown,None Specified,60045,['SGP'],"[{'id': '32999', 'name': 'Delon Wright', 'type': 'Player'}]",Player Points,Points,Delon Wright Points
0QA241647796#200109979_13L42648Q1-1088221744Q20,2,241647796,18+,+1100,12,12.00,11/1,None Specified,Delon Wright,Unknown,None Specified,120079,['SGP'],"[{'id': '32999', 'name': 'Delon Wright', 'type': 'Player'}]",Player Points,Points,Delon Wright Points
0QA241647796#200110042_13L42648Q1-1697847620Q20,2,241647796,20+,+1900,20,20.00,19/1,None Specified,Delon Wright,Unknown,None Specified,200042,['SGP'],"[{'id': '32999', 'name': 'Delon Wright', 'type': 'Player'}]",Player Points,Points,Delon Wright Points
0QA241647794#200109808_13L42648Q1-1665381124Q20,2,241647794,6+,-1000,1.1,1.10,1/10,None Specified,Jared Butler,Unknown,None Specified,11008,['SGP'],"[{'id': '591045', 'name': 'Jared Butler', 'type': 'Player'}]",Player Points,Points,Jared Butler Points
0QA241647794#200109810_13L42648Q1258387513Q20,2,241647794,8+,-390,1.25641026,1.25,10/39,None Specified,Jared Butler,Unknown,None Specified,12510,['SGP'],"[{'id': '591045', 'name': 'Jared Butler', 'type': 'Player'}]",Player Points,Points,Jared Butler Points
0QA241647794#200109812_13L42648Q1243631508Q20,2,241647794,10+,-210,1.47619048,1.47,10/21,None Specified,Jared Butler,Unknown,None Specified,14712,['SGP'],"[{'id': '591045', 'name': 'Jared Butler', 'type': 'Player'}]",Player Points,Points,Jared Butler Points
0QA241647794#200109814_13L42648Q12000308824Q20,2,241647794,12+,-120,1.83333334,1.83,5/6,None Specified,Jared Butler,Unknown,True,18314,"['MostBalancedOdds', 'SGP', 'MostBalancedGlobalProbability']","[{'id': '591045', 'name': 'Jared Butler', 'type': 'Player'}]",Player Points,Points,Jared Butler Points
0QA241647794#200109820_13L42648Q11337895931Q20,2,241647794,15+,+180,2.8,2.80,9/5,None Specified,Jared Butler,Unknown,None Specified,28020,['SGP'],"[{'id': '591045', 'name': 'Jared Butler', 'type': 'Player'}]",Player Points,Points,Jared Butler Points
0QA241647794#200109826_13L42648Q1-1088221744Q20,2,241647794,18+,+380,4.8,4.80,19/5,None Specified,Jared Butler,Unknown,None Specified,48026,['SGP'],"[{'id': '591045', 'name': 'Jared Butler', 'type': 'Player'}]",Player Points,Points,Jared Butler Points
0QA241647794#200109835_13L42648Q1-1697847620Q20,2,241647794,20+,+600,7,7.00,6/1,None Specified,Jared Butler,Unknown,None Specified,70035,['SGP'],"[{'id': '591045', 'name': 'Jared Butler', 'type': 'Player'}]",Player Points,Points,Jared Butler Points
0QA241647794#200109850_13L42648Q11520391110Q20,2,241647794,25+,+2200,23,23.00,22/1,None Specified,Jared Butler,Unknown,None Specified,230050,['SGP'],"[{'id': '591045', 'name': 'Jared Butler', 'type': 'Player'}]",Player Points,Points,Jared Butler Points
0QA241647795#200109916_13L42648Q1258387513Q20,2,241647795,8+,-1200,1.08333334,1.08,1/12,None Specified,Josh Hart,Unknown,None Specified,10816,['SGP'],"[{'id': '33217', 'name': 'Josh Hart', 'type': 'Player'}]",Player Points,Points,Josh Hart Points
0QA241647795#200109928_13L42648Q1243631508Q20,2,241647795,10+,-525,1.1904762,1.19,4/21,None Specified,Josh Hart,Unknown,None Specified,11928,['SGP'],"[{'id': '33217', 'name': 'Josh Hart', 'type': 'Player'}]",Player Points,Points,Josh Hart Points
